,county,fips,state_abbrv,state,fips_state,year,population,prescription_rate,age_adjusted_mortality_range,avg_mortality_rate,change_mortality_rate,change_prescription_rate,latitude,longitude
0,"Adams, IN",18001,IN,Indiana,18,2006,33887,64.1,4-5.9,4.95,,,40.74629817999999,-84.95625839714285
1,"Adams, IN",18001,IN,Indiana,18,2007,33962,66.3,6-7.9,6.95,2.0,2.200000000000003,40.74629817999999,-84.95625839714285
2,"Adams, IN",18001,IN,Indiana,18,2008,34214,68.4,6-7.9,6.95,0.0,2.1000000000000085,40.74629817999999,-84.95625839714285
3,"Adams, IN",18001,IN,Indiana,18,2009,34351,68.6,6-7.9,6.95,0.0,0.19999999999998863,40.74629817999999,-84.95625839714285
4,"Adams, IN",18001,IN,Indiana,18,2010,34455,65.7,8-9.9,8.95,1.9999999999999991,-2.8999999999999915,40.74629817999999,-84.95625839714285
5,"Adams, IN",18001,IN,Indiana,18,2011,34374,67.9,8-9.9,8.95,0.0,2.200000000000003,40.74629817999999,-84.95625839714285
6,"Adams, IN",18001,IN,Indiana,18,2012,34429,71.5,8-9.9,8.95,0.0,3.5999999999999943,40.74629817999999,-84.95625839714285
7,"Adams, IN",18001,IN,Indiana,18,2013,34671,69.5,8-9.9,8.95,0.0,-2.0,40.74629817999999,-84.95625839714285
8,"Adams, IN",18001,IN,Indiana,18,2014,34756,67.7,10-11.9,10.95,2.0,-1.7999999999999972,40.74629817999999,-84.95625839714285
9,"Adams, IN",18001,IN,Indiana,18,2015,34980,65.8,10-11.9,10.95,0.0,-1.9000000000000057,40.74629817999999,-84.95625839714285
10,"Adams, IN",18001,IN,Indiana,18,2016,35232,63.8,12-13.9,12.95,2.0,-2.0,40.74629817999999,-84.95625839714285
11,"Allen, IN",18003,IN,Indiana,18,2006,346314,76.0,6-7.9,6.95,,,41.08566501090908,-85.07634306181816
12,"Allen, IN",18003,IN,Indiana,18,2007,349534,81.2,6-7.9,6.95,0.0,5.200000000000003,41.08566501090908,-85.07634306181816
13,"Allen, IN",18003,IN,Indiana,18,2008,351264,82.9,8-9.9,8.95,1.9999999999999991,1.7000000000000028,41.08566501090908,-85.07634306181816
14,"Allen, IN",18003,IN,Indiana,18,2009,353693,85.2,8-9.9,8.95,0.0,2.299999999999997,41.08566501090908,-85.07634306181816
15,"Allen, IN",18003,IN,Indiana,18,2010,355890,87.1,8-9.9,8.95,0.0,1.8999999999999915,41.08566501090908,-85.07634306181816
16,"Allen, IN",18003,IN,Indiana,18,2011,358782,89.7,8-9.9,8.95,0.0,2.6000000000000085,41.08566501090908,-85.07634306181816
17,"Allen, IN",18003,IN,Indiana,18,2012,360859,96.1,10-11.9,10.95,2.0,6.3999999999999915,41.08566501090908,-85.07634306181816
18,"Allen, IN",18003,IN,Indiana,18,2013,363473,90.8,10-11.9,10.95,0.0,-5.299999999999997,41.08566501090908,-85.07634306181816
19,"Allen, IN",18003,IN,Indiana,18,2014,365701,85.8,10-11.9,10.95,0.0,-5.0,41.08566501090908,-85.07634306181816
20,"Allen, IN",18003,IN,Indiana,18,2015,368450,82.1,12-13.9,12.95,2.0,-3.700000000000003,41.08566501090908,-85.07634306181816
21,"Allen, IN",18003,IN,Indiana,18,2016,370404,76.0,12-13.9,12.95,0.0,-6.099999999999994,41.08566501090908,-85.07634306181816
22,"Bartholomew, IN",18005,IN,Indiana,18,2006,74508,123.9,8-9.9,8.95,,,38.6215978969697,-84.59041671363639
23,"Bartholomew, IN",18005,IN,Indiana,18,2007,75265,136.1,8-9.9,8.95,0.0,12.199999999999989,38.6215978969697,-84.59041671363639
24,"Bartholomew, IN",18005,IN,Indiana,18,2008,76080,139.7,10-11.9,10.95,2.0,3.5999999999999943,38.6215978969697,-84.59041671363639
25,"Bartholomew, IN",18005,IN,Indiana,18,2009,76566,140.9,10-11.9,10.95,0.0,1.200000000000017,38.6215978969697,-84.59041671363639
26,"Bartholomew, IN",18005,IN,Indiana,18,2010,76846,148.9,10-11.9,10.95,0.0,8.0,38.6215978969697,-84.59041671363639
27,"Bartholomew, IN",18005,IN,Indiana,18,2011,77630,150.8,12-13.9,12.95,2.0,1.9000000000000057,38.6215978969697,-84.59041671363639
28,"Bartholomew, IN",18005,IN,Indiana,18,2012,78924,141.7,12-13.9,12.95,0.0,-9.100000000000023,38.6215978969697,-84.59041671363639
29,"Bartholomew, IN",18005,IN,Indiana,18,2013,79505,130.1,14-15.9,14.95,2.0,-11.599999999999994,38.6215978969697,-84.59041671363639
30,"Bartholomew, IN",18005,IN,Indiana,18,2014,80220,113.1,14-15.9,14.95,0.0,-17.0,38.6215978969697,-84.59041671363639
31,"Bartholomew, IN",18005,IN,Indiana,18,2015,81162,101.1,14-15.9,14.95,0.0,-12.0,38.6215978969697,-84.59041671363639
32,"Bartholomew, IN",18005,IN,Indiana,18,2016,81402,93.5,16-17.9,16.95,2.0,-7.599999999999994,38.6215978969697,-84.59041671363639
33,"Benton, IN",18007,IN,Indiana,18,2006,8871,21.0,8-9.9,8.95,,,40.58722108604651,-87.34033682093023
34,"Benton, IN",18007,IN,Indiana,18,2007,8805,7.8,10-11.9,10.95,2.0,-13.2,40.58722108604651,-87.34033682093023
35,"Benton, IN",18007,IN,Indiana,18,2008,8801,6.5,10-11.9,10.95,0.0,-1.2999999999999998,40.58722108604651,-87.34033682093023
36,"Benton, IN",18007,IN,Indiana,18,2009,8735,6.8,10-11.9,10.95,0.0,0.2999999999999998,40.58722108604651,-87.34033682093023
37,"Benton, IN",18007,IN,Indiana,18,2010,8856,17.9,12-13.9,12.95,2.0,11.099999999999998,40.58722108604651,-87.34033682093023
38,"Benton, IN",18007,IN,Indiana,18,2011,8856,26.1,12-13.9,12.95,0.0,8.200000000000003,40.58722108604651,-87.34033682093023
39,"Benton, IN",18007,IN,Indiana,18,2012,8807,26.2,14-15.9,14.95,2.0,0.09999999999999787,40.58722108604651,-87.34033682093023
40,"Benton, IN",18007,IN,Indiana,18,2013,8717,24.4,16-17.9,16.95,2.0,-1.8000000000000007,40.58722108604651,-87.34033682093023
41,"Benton, IN",18007,IN,Indiana,18,2014,8697,25.1,16-17.9,16.95,0.0,0.7000000000000028,40.58722108604651,-87.34033682093023
42,"Benton, IN",18007,IN,Indiana,18,2015,8681,21.1,18-19.9,18.95,2.0,-4.0,40.58722108604651,-87.34033682093023
43,"Benton, IN",18007,IN,Indiana,18,2016,8650,20.8,20-21.9,20.95,2.0,-0.3000000000000007,40.58722108604651,-87.34033682093023
44,"Blackford, IN",18009,IN,Indiana,18,2006,13161,96.5,12-13.9,12.95,,,40.460710238095245,-85.31531462857143
45,"Blackford, IN",18009,IN,Indiana,18,2007,13078,110.5,14-15.9,14.95,2.0,14.0,40.460710238095245,-85.31531462857143
46,"Blackford, IN",18009,IN,Indiana,18,2008,12971,120.5,14-15.9,14.95,0.0,10.0,40.460710238095245,-85.31531462857143
47,"Blackford, IN",18009,IN,Indiana,18,2009,12844,122.3,16-17.9,16.95,2.0,1.7999999999999972,40.460710238095245,-85.31531462857143
48,"Blackford, IN",18009,IN,Indiana,18,2010,12750,126.0,18-19.9,18.95,2.0,3.700000000000003,40.460710238095245,-85.31531462857143
49,"Blackford, IN",18009,IN,Indiana,18,2011,12668,128.9,20-21.9,20.95,2.0,2.9000000000000057,40.460710238095245,-85.31531462857143
50,"Blackford, IN",18009,IN,Indiana,18,2012,12541,134.7,20-21.9,20.95,0.0,5.799999999999983,40.460710238095245,-85.31531462857143
51,"Blackford, IN",18009,IN,Indiana,18,2013,12473,132.1,22-23.9,22.95,2.0,-2.5999999999999943,40.460710238095245,-85.31531462857143
52,"Blackford, IN",18009,IN,Indiana,18,2014,12401,101.0,24-25.9,24.95,2.0,-31.099999999999994,40.460710238095245,-85.31531462857143
53,"Blackford, IN",18009,IN,Indiana,18,2015,12298,89.6,26-27.9,26.95,2.0,-11.400000000000006,40.460710238095245,-85.31531462857143
54,"Blackford, IN",18009,IN,Indiana,18,2016,12149,83.3,28-29.9,28.95,2.0,-6.299999999999997,40.460710238095245,-85.31531462857143
55,"Boone, IN",18011,IN,Indiana,18,2006,52750,71.9,6-7.9,6.95,,,40.0300880148148,-86.44538917222222
56,"Boone, IN",18011,IN,Indiana,18,2007,53778,75.1,6-7.9,6.95,0.0,3.1999999999999886,40.0300880148148,-86.44538917222222
57,"Boone, IN",18011,IN,Indiana,18,2008,54648,82.5,6-7.9,6.95,0.0,7.400000000000006,40.0300880148148,-86.44538917222222
58,"Boone, IN",18011,IN,Indiana,18,2009,55915,81.7,8-9.9,8.95,1.9999999999999991,-0.7999999999999972,40.0300880148148,-86.44538917222222
59,"Boone, IN",18011,IN,Indiana,18,2010,56845,80.1,8-9.9,8.95,0.0,-1.6000000000000085,40.0300880148148,-86.44538917222222
60,"Boone, IN",18011,IN,Indiana,18,2011,57884,77.9,8-9.9,8.95,0.0,-2.1999999999999886,40.0300880148148,-86.44538917222222
61,"Boone, IN",18011,IN,Indiana,18,2012,59062,84.4,8-9.9,8.95,0.0,6.5,40.0300880148148,-86.44538917222222
62,"Boone, IN",18011,IN,Indiana,18,2013,60458,81.7,10-11.9,10.95,2.0,-2.700000000000003,40.0300880148148,-86.44538917222222
63,"Boone, IN",18011,IN,Indiana,18,2014,61805,79.2,10-11.9,10.95,0.0,-2.5,40.0300880148148,-86.44538917222222
64,"Boone, IN",18011,IN,Indiana,18,2015,63344,73.0,10-11.9,10.95,0.0,-6.200000000000003,40.0300880148148,-86.44538917222222
65,"Boone, IN",18011,IN,Indiana,18,2016,64653,66.7,12-13.9,12.95,2.0,-6.299999999999997,40.0300880148148,-86.44538917222222
66,"Brown, IN",18013,IN,Indiana,18,2006,15329,51.9,8-9.9,8.95,,,39.21967248157895,-86.22289459999999
67,"Brown, IN",18013,IN,Indiana,18,2007,15274,52.2,10-11.9,10.95,2.0,0.30000000000000426,39.21967248157895,-86.22289459999999
68,"Brown, IN",18013,IN,Indiana,18,2008,15274,57.0,10-11.9,10.95,0.0,4.799999999999997,39.21967248157895,-86.22289459999999
69,"Brown, IN",18013,IN,Indiana,18,2009,15261,52.9,10-11.9,10.95,0.0,-4.100000000000001,39.21967248157895,-86.22289459999999
70,"Brown, IN",18013,IN,Indiana,18,2010,15200,49.5,12-13.9,12.95,2.0,-3.3999999999999986,39.21967248157895,-86.22289459999999
71,"Brown, IN",18013,IN,Indiana,18,2011,15064,47.6,12-13.9,12.95,0.0,-1.8999999999999986,39.21967248157895,-86.22289459999999
72,"Brown, IN",18013,IN,Indiana,18,2012,15054,48.9,14-15.9,14.95,2.0,1.2999999999999972,39.21967248157895,-86.22289459999999
73,"Brown, IN",18013,IN,Indiana,18,2013,15029,46.1,14-15.9,14.95,0.0,-2.799999999999997,39.21967248157895,-86.22289459999999
74,"Brown, IN",18013,IN,Indiana,18,2014,14932,42.4,16-17.9,16.95,2.0,-3.700000000000003,39.21967248157895,-86.22289459999999
75,"Brown, IN",18013,IN,Indiana,18,2015,14977,39.9,16-17.9,16.95,0.0,-2.5,39.21967248157895,-86.22289459999999
76,"Brown, IN",18013,IN,Indiana,18,2016,14912,39.7,18-19.9,18.95,2.0,-0.19999999999999574,39.21967248157895,-86.22289459999999
77,"Carroll, IN",18015,IN,Indiana,18,2006,20179,35.5,6-7.9,6.95,,,40.5947205890909,-86.60031288909092
78,"Carroll, IN",18015,IN,Indiana,18,2007,20118,38.9,6-7.9,6.95,0.0,3.3999999999999986,40.5947205890909,-86.60031288909092
79,"Carroll, IN",18015,IN,Indiana,18,2008,20114,37.4,6-7.9,6.95,0.0,-1.5,40.5947205890909,-86.60031288909092
80,"Carroll, IN",18015,IN,Indiana,18,2009,20103,35.2,8-9.9,8.95,1.9999999999999991,-2.1999999999999957,40.5947205890909,-86.60031288909092
81,"Carroll, IN",18015,IN,Indiana,18,2010,20183,33.4,8-9.9,8.95,0.0,-1.8000000000000043,40.5947205890909,-86.60031288909092
82,"Carroll, IN",18015,IN,Indiana,18,2011,20088,39.8,8-9.9,8.95,0.0,6.399999999999999,40.5947205890909,-86.60031288909092
83,"Carroll, IN",18015,IN,Indiana,18,2012,20122,42.0,10-11.9,10.95,2.0,2.200000000000003,40.5947205890909,-86.60031288909092
84,"Carroll, IN",18015,IN,Indiana,18,2013,20101,37.4,10-11.9,10.95,0.0,-4.600000000000001,40.5947205890909,-86.60031288909092
85,"Carroll, IN",18015,IN,Indiana,18,2014,19904,34.9,10-11.9,10.95,0.0,-2.5,40.5947205890909,-86.60031288909092
86,"Carroll, IN",18015,IN,Indiana,18,2015,19856,32.9,12-13.9,12.95,2.0,-2.0,40.5947205890909,-86.60031288909092
87,"Carroll, IN",18015,IN,Indiana,18,2016,19970,30.6,12-13.9,12.95,0.0,-2.299999999999997,40.5947205890909,-86.60031288909092
88,"Cass, IN",18017,IN,Indiana,18,2006,39255,72.7,4-5.9,4.95,,,40.747800653191476,-86.32211042553193
89,"Cass, IN",18017,IN,Indiana,18,2007,39033,73.5,4-5.9,4.95,0.0,0.7999999999999972,40.747800653191476,-86.32211042553193
90,"Cass, IN",18017,IN,Indiana,18,2008,39070,76.9,4-5.9,4.95,0.0,3.4000000000000057,40.747800653191476,-86.32211042553193
91,"Cass, IN",18017,IN,Indiana,18,2009,38968,81.2,4-5.9,4.95,0.0,4.299999999999997,40.747800653191476,-86.32211042553193
92,"Cass, IN",18017,IN,Indiana,18,2010,38974,82.1,4-5.9,4.95,0.0,0.8999999999999915,40.747800653191476,-86.32211042553193
93,"Cass, IN",18017,IN,Indiana,18,2011,38879,85.4,4-5.9,4.95,0.0,3.3000000000000114,40.747800653191476,-86.32211042553193
94,"Cass, IN",18017,IN,Indiana,18,2012,38697,86.1,6-7.9,6.95,2.0,0.6999999999999886,40.747800653191476,-86.32211042553193
95,"Cass, IN",18017,IN,Indiana,18,2013,38491,83.0,6-7.9,6.95,0.0,-3.0999999999999943,40.747800653191476,-86.32211042553193
96,"Cass, IN",18017,IN,Indiana,18,2014,38336,77.5,6-7.9,6.95,0.0,-5.5,40.747800653191476,-86.32211042553193
97,"Cass, IN",18017,IN,Indiana,18,2015,37979,76.0,6-7.9,6.95,0.0,-1.5,40.747800653191476,-86.32211042553193
98,"Cass, IN",18017,IN,Indiana,18,2016,37946,69.9,8-9.9,8.95,1.9999999999999991,-6.099999999999994,40.747800653191476,-86.32211042553193
99,"Clark, IN",18019,IN,Indiana,18,2006,104148,116.8,10-11.9,10.95,,,38.445097792187504,-85.70400734218751
100,"Clark, IN",18019,IN,Indiana,18,2007,105672,127.7,12-13.9,12.95,2.0,10.900000000000006,38.445097792187504,-85.70400734218751
101,"Clark, IN",18019,IN,Indiana,18,2008,107406,142.9,12-13.9,12.95,0.0,15.200000000000003,38.445097792187504,-85.70400734218751
102,"Clark, IN",18019,IN,Indiana,18,2009,109067,144.2,12-13.9,12.95,0.0,1.299999999999983,38.445097792187504,-85.70400734218751
103,"Clark, IN",18019,IN,Indiana,18,2010,110557,144.3,14-15.9,14.95,2.0,0.10000000000002274,38.445097792187504,-85.70400734218751
104,"Clark, IN",18019,IN,Indiana,18,2011,111553,143.7,14-15.9,14.95,0.0,-0.6000000000000227,38.445097792187504,-85.70400734218751
105,"Clark, IN",18019,IN,Indiana,18,2012,111908,146.9,16-17.9,16.95,2.0,3.200000000000017,38.445097792187504,-85.70400734218751
106,"Clark, IN",18019,IN,Indiana,18,2013,112771,149.2,16-17.9,16.95,0.0,2.299999999999983,38.445097792187504,-85.70400734218751
107,"Clark, IN",18019,IN,Indiana,18,2014,114301,130.4,18-19.9,18.95,2.0,-18.799999999999983,38.445097792187504,-85.70400734218751
108,"Clark, IN",18019,IN,Indiana,18,2015,115371,115.9,18-19.9,18.95,0.0,-14.5,38.445097792187504,-85.70400734218751
109,"Clark, IN",18019,IN,Indiana,18,2016,116031,104.8,20-21.9,20.95,2.0,-11.100000000000009,38.445097792187504,-85.70400734218751
110,"Clay, IN",18021,IN,Indiana,18,2006,27096,109.0,8-9.9,8.95,,,39.431298093548385,-87.12508051612902
111,"Clay, IN",18021,IN,Indiana,18,2007,26983,115.6,8-9.9,8.95,0.0,6.599999999999994,39.431298093548385,-87.12508051612902
112,"Clay, IN",18021,IN,Indiana,18,2008,27058,124.4,8-9.9,8.95,0.0,8.800000000000011,39.431298093548385,-87.12508051612902
113,"Clay, IN",18021,IN,Indiana,18,2009,26901,127.0,8-9.9,8.95,0.0,2.5999999999999943,39.431298093548385,-87.12508051612902
114,"Clay, IN",18021,IN,Indiana,18,2010,26853,133.5,10-11.9,10.95,2.0,6.5,39.431298093548385,-87.12508051612902
115,"Clay, IN",18021,IN,Indiana,18,2011,26881,127.7,10-11.9,10.95,0.0,-5.799999999999997,39.431298093548385,-87.12508051612902
116,"Clay, IN",18021,IN,Indiana,18,2012,26827,128.8,12-13.9,12.95,2.0,1.1000000000000085,39.431298093548385,-87.12508051612902
117,"Clay, IN",18021,IN,Indiana,18,2013,26735,122.7,12-13.9,12.95,0.0,-6.1000000000000085,39.431298093548385,-87.12508051612902
118,"Clay, IN",18021,IN,Indiana,18,2014,26483,112.8,12-13.9,12.95,0.0,-9.900000000000006,39.431298093548385,-87.12508051612902
119,"Clay, IN",18021,IN,Indiana,18,2015,26503,104.0,14-15.9,14.95,2.0,-8.799999999999997,39.431298093548385,-87.12508051612902
120,"Clay, IN",18021,IN,Indiana,18,2016,26309,94.8,14-15.9,14.95,0.0,-9.200000000000003,39.431298093548385,-87.12508051612902
121,"Clinton, IN",18023,IN,Indiana,18,2006,33298,89.3,6-7.9,6.95,,,40.30633377090909,-86.49343720909093
122,"Clinton, IN",18023,IN,Indiana,18,2007,33188,96.2,8-9.9,8.95,1.9999999999999991,6.900000000000006,40.30633377090909,-86.49343720909093
123,"Clinton, IN",18023,IN,Indiana,18,2008,33352,101.9,8-9.9,8.95,0.0,5.700000000000003,40.30633377090909,-86.49343720909093
124,"Clinton, IN",18023,IN,Indiana,18,2009,33280,98.5,8-9.9,8.95,0.0,-3.4000000000000057,40.30633377090909,-86.49343720909093
125,"Clinton, IN",18023,IN,Indiana,18,2010,33203,97.9,10-11.9,10.95,2.0,-0.5999999999999943,40.30633377090909,-86.49343720909093
126,"Clinton, IN",18023,IN,Indiana,18,2011,33035,98.6,10-11.9,10.95,0.0,0.6999999999999886,40.30633377090909,-86.49343720909093
127,"Clinton, IN",18023,IN,Indiana,18,2012,32944,113.8,12-13.9,12.95,2.0,15.200000000000003,40.30633377090909,-86.49343720909093
128,"Clinton, IN",18023,IN,Indiana,18,2013,32913,111.3,12-13.9,12.95,0.0,-2.5,40.30633377090909,-86.49343720909093
129,"Clinton, IN",18023,IN,Indiana,18,2014,32672,98.0,14-15.9,14.95,2.0,-13.299999999999997,40.30633377090909,-86.49343720909093
130,"Clinton, IN",18023,IN,Indiana,18,2015,32609,79.5,14-15.9,14.95,0.0,-18.5,40.30633377090909,-86.49343720909093
131,"Clinton, IN",18023,IN,Indiana,18,2016,32457,70.0,16-17.9,16.95,2.0,-9.5,40.30633377090909,-86.49343720909093
132,"Crawford, IN",18025,IN,Indiana,18,2006,11008,60.0,10-11.9,10.95,,,38.27019714666668,-86.43173375333332
133,"Crawford, IN",18025,IN,Indiana,18,2007,10933,63.8,10-11.9,10.95,0.0,3.799999999999997,38.27019714666668,-86.43173375333332
134,"Crawford, IN",18025,IN,Indiana,18,2008,10792,63.1,12-13.9,12.95,2.0,-0.6999999999999957,38.27019714666668,-86.43173375333332
135,"Crawford, IN",18025,IN,Indiana,18,2009,10664,69.9,12-13.9,12.95,0.0,6.800000000000004,38.27019714666668,-86.43173375333332
136,"Crawford, IN",18025,IN,Indiana,18,2010,10716,71.3,14-15.9,14.95,2.0,1.3999999999999915,38.27019714666668,-86.43173375333332
137,"Crawford, IN",18025,IN,Indiana,18,2011,10608,73.2,16-17.9,16.95,2.0,1.9000000000000057,38.27019714666668,-86.43173375333332
138,"Crawford, IN",18025,IN,Indiana,18,2012,10649,72.7,18-19.9,18.95,2.0,-0.5,38.27019714666668,-86.43173375333332
139,"Crawford, IN",18025,IN,Indiana,18,2013,10586,72.6,20-21.9,20.95,2.0,-0.10000000000000853,38.27019714666668,-86.43173375333332
140,"Crawford, IN",18025,IN,Indiana,18,2014,10627,62.3,20-21.9,20.95,0.0,-10.299999999999997,38.27019714666668,-86.43173375333332
141,"Crawford, IN",18025,IN,Indiana,18,2015,10483,53.6,22-23.9,22.95,2.0,-8.699999999999996,38.27019714666668,-86.43173375333332
142,"Crawford, IN",18025,IN,Indiana,18,2016,10539,51.8,24-25.9,24.95,2.0,-1.8000000000000043,38.27019714666668,-86.43173375333332
143,"Daviess, IN",18027,IN,Indiana,18,2006,30469,118.7,6-7.9,6.95,,,38.69737452558139,-87.07544650930232
144,"Daviess, IN",18027,IN,Indiana,18,2007,30702,123.1,6-7.9,6.95,0.0,4.3999999999999915,38.69737452558139,-87.07544650930232
145,"Daviess, IN",18027,IN,Indiana,18,2008,30947,117.5,8-9.9,8.95,1.9999999999999991,-5.599999999999994,38.69737452558139,-87.07544650930232
146,"Daviess, IN",18027,IN,Indiana,18,2009,31389,111.9,8-9.9,8.95,0.0,-5.599999999999994,38.69737452558139,-87.07544650930232
147,"Daviess, IN",18027,IN,Indiana,18,2010,31744,108.1,8-9.9,8.95,0.0,-3.8000000000000114,38.69737452558139,-87.07544650930232
148,"Daviess, IN",18027,IN,Indiana,18,2011,31951,106.9,10-11.9,10.95,2.0,-1.1999999999999886,38.69737452558139,-87.07544650930232
149,"Daviess, IN",18027,IN,Indiana,18,2012,32150,120.5,10-11.9,10.95,0.0,13.599999999999994,38.69737452558139,-87.07544650930232
150,"Daviess, IN",18027,IN,Indiana,18,2013,32303,113.1,10-11.9,10.95,0.0,-7.400000000000006,38.69737452558139,-87.07544650930232
151,"Daviess, IN",18027,IN,Indiana,18,2014,32745,101.5,12-13.9,12.95,2.0,-11.599999999999994,38.69737452558139,-87.07544650930232
152,"Daviess, IN",18027,IN,Indiana,18,2015,32906,88.2,12-13.9,12.95,0.0,-13.299999999999997,38.69737452558139,-87.07544650930232
153,"Daviess, IN",18027,IN,Indiana,18,2016,32969,80.8,14-15.9,14.95,2.0,-7.400000000000006,38.69737452558139,-87.07544650930232
154,"Dearborn, IN",18029,IN,Indiana,18,2006,48879,114.6,10-11.9,10.95,,,39.14167776333333,-84.94848777333333
155,"Dearborn, IN",18029,IN,Indiana,18,2007,49348,125.3,10-11.9,10.95,0.0,10.700000000000003,39.14167776333333,-84.94848777333333
156,"Dearborn, IN",18029,IN,Indiana,18,2008,49643,127.7,12-13.9,12.95,2.0,2.4000000000000057,39.14167776333333,-84.94848777333333
157,"Dearborn, IN",18029,IN,Indiana,18,2009,49931,124.1,12-13.9,12.95,0.0,-3.6000000000000085,39.14167776333333,-84.94848777333333
158,"Dearborn, IN",18029,IN,Indiana,18,2010,50099,126.7,14-15.9,14.95,2.0,2.6000000000000085,39.14167776333333,-84.94848777333333
159,"Dearborn, IN",18029,IN,Indiana,18,2011,50009,123.8,14-15.9,14.95,0.0,-2.9000000000000057,39.14167776333333,-84.94848777333333
160,"Dearborn, IN",18029,IN,Indiana,18,2012,49754,108.3,16-17.9,16.95,2.0,-15.5,39.14167776333333,-84.94848777333333
161,"Dearborn, IN",18029,IN,Indiana,18,2013,49755,104.7,16-17.9,16.95,0.0,-3.5999999999999943,39.14167776333333,-84.94848777333333
162,"Dearborn, IN",18029,IN,Indiana,18,2014,49423,101.2,18-19.9,18.95,2.0,-3.5,39.14167776333333,-84.94848777333333
