FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
2396669|Town of Crothersville|Civil|16084|C1|||18|IN|1|071|Jackson|38.7946067|-85.8397778|02/27/2008|07/14/2018
2396670|Town of Crows Nest|Civil|16156|C1|||18|IN|1|097|Marion|39.856481|-86.1690636|02/27/2008|07/14/2018
2396671|Town of Culver|Civil|16300|C1|||18|IN|1|099|Marshall|41.2157695|-86.4234248|02/27/2008|07/14/2018
2396672|Town of Cumberland|Civil|16336|C1|||18|IN|1|059|Hancock|39.7852445|-85.9498105|02/27/2008|07/14/2018
2396672|Town of Cumberland|Civil|16336|C1|||18|IN|2|097|Marion|39.7852445|-85.9498105|02/27/2008|07/14/2018
2396673|Town of Cynthiana|Civil|16534|C1|||18|IN|1|129|Posey|38.1872577|-87.7085299|02/27/2008|07/13/2018
2396674|Town of Dale|Civil|16624|C1|||18|IN|1|147|Spencer|38.1733516|-86.9849511|02/27/2008|07/14/2018
2396675|Town of Daleville|Civil|16642|C1|||18|IN|1|035|Delaware|40.1186086|-85.5576348|02/27/2008|07/14/2018
2396677|Town of Dana|Civil|16732|C1|||18|IN|1|165|Vermillion|39.8072566|-87.4945343|02/27/2008|07/14/2018
2396678|Town of Danville|Civil|16804|C1|||18|IN|1|063|Hendricks|39.7606744|-86.5083109|02/27/2008|07/14/2018
2396679|Town of Darlington|Civil|16840|C1|||18|IN|1|107|Montgomery|40.1073611|-86.7768382|02/27/2008|07/14/2018
2396680|Town of Darmstadt|Civil|16858|C1|||18|IN|1|163|Vanderburgh|38.093806|-87.5792892|02/27/2008|07/14/2018
2396681|Town of Dayton|Civil|17002|C1|||18|IN|1|157|Tippecanoe|40.3758455|-86.7746354|02/27/2008|07/14/2018
2396683|Town of De Motte|Civil|17722|C1|||18|IN|1|073|Jasper|41.1987141|-87.1974092|02/27/2008|07/14/2018
2396684|Town of Decker|Civil|17110|C1|||18|IN|1|083|Knox|38.5183592|-87.5240483|02/27/2008|07/14/2018
2396685|Town of Denver|Civil|17776|C1|||18|IN|1|103|Miami|40.8645385|-86.0770238|02/27/2008|07/14/2018
2396687|Town of Dillsboro|Civil|18190|C1|||18|IN|1|029|Dearborn|39.0184709|-85.0530211|02/27/2008|07/14/2018
2396689|Town of Dublin|Civil|18766|C1|||18|IN|1|177|Wayne|39.8126953|-85.2055528|02/27/2008|07/13/2018
2396690|Town of Dugger|Civil|18892|C1|||18|IN|1|153|Sullivan|39.0703669|-87.2590383|02/27/2008|07/13/2018
2396691|Town of Dune Acres|Civil|18982|C1|||18|IN|1|127|Porter|41.6489766|-87.096914|02/27/2008|07/14/2018
2396692|Town of Kingsford Heights|Civil|39852|C1|||18|IN|1|091|LaPorte|41.4785628|-86.6926847|02/27/2008|07/14/2018
2396693|Town of Kirklin|Civil|39942|C1|||18|IN|1|023|Clinton|40.192737|-86.3590272|02/27/2008|07/14/2018
2396694|Town of Knightstown|Civil|40266|C1|||18|IN|1|065|Henry|39.7958989|-85.5312345|02/27/2008|07/14/2018
2396695|Town of Knightsville|Civil|40302|C1|||18|IN|1|021|Clay|39.5253519|-87.0891336|02/27/2008|07/13/2018
2396697|Town of Kouts|Civil|40518|C1|||18|IN|1|127|Porter|41.3171614|-87.0264293|02/27/2008|07/14/2018
2396698|Town of La Crosse|Civil|40662|C1|||18|IN|1|091|LaPorte|41.317741|-86.8898188|02/27/2008|07/14/2018
2396699|Town of La Fontaine|Civil|40842|C1|||18|IN|1|169|Wabash|40.6738935|-85.7220238|02/27/2008|07/14/2018
2396700|Town of La Paz|Civil|42192|C1|||18|IN|1|099|Marshall|41.4561101|-86.3081058|02/27/2008|07/13/2018
2396701|Town of Laconia|Civil|40644|C1|||18|IN|1|061|Harrison|38.0317466|-86.0855824|02/27/2008|07/13/2018
2396702|Town of Ladoga|Civil|40698|C1|||18|IN|1|107|Montgomery|39.9166452|-86.7990079|02/27/2008|07/14/2018
2396703|Town of Lagrange|Civil|40860|C1|||18|IN|1|087|LaGrange|41.6480009|-85.4178739|02/27/2008|07/14/2018
2396704|Town of Lagro|Civil|40896|C1|||18|IN|1|169|Wabash|40.839092|-85.7276232|02/27/2008|07/14/2018
2396705|Town of Lakeville|Civil|41670|C1|||18|IN|1|141|St. Joseph|41.5286342|-86.2744409|02/27/2008|07/14/2018
2396707|Town of Lanesville|Civil|42048|C1|||18|IN|1|061|Harrison|38.2349834|-85.9858397|02/27/2008|07/14/2018
2396708|Town of Lapel|Civil|42228|C1|||18|IN|1|095|Madison|40.0334796|-85.8406623|02/27/2008|07/14/2018
2396709|Town of Larwill|Civil|42282|C1|||18|IN|1|183|Whitley|41.1792167|-85.6239472|02/27/2008|07/13/2018
2396710|Town of Laurel|Civil|42372|C1|||18|IN|1|047|Franklin|39.5019147|-85.1880052|02/27/2008|07/14/2018
2396711|Town of Leavenworth|Civil|42606|C1|||18|IN|1|025|Crawford|38.1994362|-86.3450366|02/27/2008|07/14/2018
2396712|Town of Leesburg|Civil|42678|C1|||18|IN|1|085|Kosciusko|41.3307179|-85.8488916|02/27/2008|07/14/2018
2396713|Town of Leo-Cedarville|Civil|42861|C1|||18|IN|1|003|Allen|41.2198002|-85.0192347|02/27/2008|07/13/2018
2396716|Town of Lewisville|Civil|43074|C1|||18|IN|1|065|Henry|39.8067379|-85.3528178|02/27/2008|07/14/2018
2396717|Town of Liberty|Civil|43434|C1|||18|IN|1|161|Union|39.6348565|-84.9260533|02/27/2008|07/14/2018
2396718|Town of Linden|Civil|44082|C1|||18|IN|1|107|Montgomery|40.1889627|-86.9028167|02/27/2008|07/14/2018
2396719|Town of Little York|Civil|44370|C1|||18|IN|1|175|Washington|38.6993063|-85.9045584|02/27/2008|07/14/2018
2396720|Town of Livonia|Civil|44424|C1|||18|IN|1|175|Washington|38.5548633|-86.2777281|02/27/2008|07/14/2018
2396721|Town of Lizton|Civil|44442|C1|||18|IN|1|063|Hendricks|39.8839716|-86.542116|02/27/2008|07/14/2018
2396723|Town of Long Beach|Civil|44784|C1|||18|IN|1|091|LaPorte|41.7493607|-86.856209|02/27/2008|07/13/2018
2396725|Town of Losantville|Civil|45000|C1|||18|IN|1|135|Randolph|40.0235278|-85.183459|02/27/2008|07/14/2018
2396726|Town of Lowell|Civil|45144|C1|||18|IN|1|089|Lake|41.2929706|-87.4203125|02/27/2008|07/14/2018
2396729|Town of Lynn|Civil|45468|C1|||18|IN|1|135|Randolph|40.048718|-84.942455|02/27/2008|07/14/2018
2396730|Town of Lynnville|Civil|45486|C1|||18|IN|1|173|Warrick|38.1988733|-87.3140239|02/27/2008|07/14/2018
2396731|Town of Lyons|Civil|45504|C1|||18|IN|1|055|Greene|38.9879379|-87.0812694|02/27/2008|07/13/2018
2396732|Town of Mackey|Civil|45774|C1|||18|IN|1|051|Gibson|38.2508882|-87.3911346|02/27/2008|07/14/2018
2396733|Town of Macy|Civil|45864|C1|||18|IN|1|103|Miami|40.958209|-86.1295384|02/27/2008|07/13/2018
2396735|Town of Marengo|Civil|46746|C1|||18|IN|1|025|Crawford|38.3713462|-86.3443525|02/27/2008|07/14/2018
2396736|Town of Markle|Civil|47160|C1|||18|IN|1|069|Huntington|40.8274464|-85.3392592|02/27/2008|07/13/2018
2396736|Town of Markle|Civil|47160|C1|||18|IN|2|179|Wells|40.8274464|-85.3392592|02/27/2008|07/13/2018
2396737|Town of Markleville|Civil|47178|C1|||18|IN|1|095|Madison|39.9763964|-85.6167714|02/27/2008|07/13/2018
2396738|Town of Marshall|Civil|47322|C1|||18|IN|1|121|Parke|39.8476796|-87.1867846|02/27/2008|07/14/2018
2396741|Town of Matthews|Civil|47592|C1|||18|IN|1|053|Grant|40.3874568|-85.4977784|02/27/2008|07/14/2018
2396742|Town of Mauckport|Civil|47628|C1|||18|IN|1|061|Harrison|38.02591|-86.1995385|02/27/2008|07/14/2018
2396744|Town of McCordsville|Civil|45648|C1|||18|IN|1|059|Hancock|39.8957969|-85.9212685|02/27/2008|07/13/2018
2396746|Town of Mecca|Civil|48132|C1|||18|IN|1|121|Parke|39.7270981|-87.3316528|02/27/2008|07/14/2018
2396747|Town of Medaryville|Civil|48186|C1|||18|IN|1|131|Pulaski|41.0803564|-86.8905495|02/27/2008|07/14/2018
2396748|Town of Medora|Civil|48240|C1|||18|IN|1|071|Jackson|38.8247531|-86.1715445|02/27/2008|07/14/2018
2396749|Town of Mellott|Civil|48294|C1|||18|IN|1|045|Fountain|40.1640522|-87.1487806|02/27/2008|07/14/2018
2396750|Town of Mentone|Civil|48402|C1|||18|IN|1|085|Kosciusko|41.1740538|-86.0382254|02/27/2008|07/13/2018
2396752|Town of Meridian Hills|Civil|48456|C1|||18|IN|1|097|Marion|39.8873804|-86.1567196|02/27/2008|07/14/2018
2396753|Town of Merom|Civil|48474|C1|||18|IN|1|153|Sullivan|39.0559645|-87.5672202|02/27/2008|07/14/2018
2396754|Town of Merrillville|Civil|48528|C1|||18|IN|1|089|Lake|41.472744|-87.3196352|02/27/2008|07/14/2018
2396756|Town of Michiana Shores|Civil|48744|C1|||18|IN|1|091|LaPorte|41.7563405|-86.818111|02/27/2008|07/14/2018
2396757|Town of Michigantown|Civil|48816|C1|||18|IN|1|023|Clinton|40.3279772|-86.3917524|02/27/2008|07/14/2018
2396758|Town of Middlebury|Civil|48924|C1|||18|IN|1|039|Elkhart|41.6690987|-85.7075616|02/27/2008|07/14/2018
2396759|Town of Middletown|Civil|49014|C1|||18|IN|1|065|Henry|40.0595449|-85.542135|02/27/2008|07/14/2018
2396761|Town of Milan|Civil|49266|C1|||18|IN|1|137|Ripley|39.12554|-85.1270191|02/27/2008|07/14/2018
2396762|Town of Milford (historical)|Civil|49302|X1|||18|IN|1|031|Decatur|39.3502916|-85.619817|02/27/2008|04/21/2008
2396763|Town of Milford|Civil|49320|C1|||18|IN|1|085|Kosciusko|41.4142754|-85.8446529|02/27/2008|07/14/2018
2396764|Town of Millersburg|Civil|49536|C1|||18|IN|1|039|Elkhart|41.5277108|-85.6963907|02/27/2008|07/14/2018
2396765|Town of Millhousen|Civil|49662|C1|||18|IN|1|031|Decatur|39.2114748|-85.4350178|02/27/2008|07/14/2018
2396766|Town of Milltown|Civil|49716|C1|||18|IN|1|025|Crawford|38.3424576|-86.2749047|02/27/2008|07/14/2018
2396766|Town of Milltown|Civil|49716|C1|||18|IN|2|061|Harrison|38.3424576|-86.2749047|02/27/2008|07/14/2018
2396767|Town of Milton|Civil|49860|C1|||18|IN|1|177|Wayne|39.786219|-85.156292|02/27/2008|07/14/2018
2396769|Town of Modoc|Civil|50058|C1|||18|IN|1|135|Randolph|40.045471|-85.1262368|02/27/2008|07/14/2018
2396770|Town of Monon|Civil|50148|C1|||18|IN|1|181|White|40.8642286|-86.8786242|02/27/2008|07/14/2018
2396771|Town of Monroe|Civil|50202|C1|||18|IN|1|001|Adams|40.7451836|-84.9412411|02/27/2008|07/14/2018
2396772|Town of Monroe City|Civil|50526|C1|||18|IN|1|083|Knox|38.6145382|-87.3530076|02/27/2008|07/14/2018
2396773|Town of Monroeville|Civil|50562|C1|||18|IN|1|003|Allen|40.9733449|-84.8680928|02/27/2008|07/14/2018
2396774|Town of Monrovia|Civil|50580|C1|||18|IN|1|109|Morgan|39.5841567|-86.4791454|02/27/2008|07/13/2018
2396775|Town of Monterey|Civil|50616|C1|||18|IN|1|131|Pulaski|41.1561987|-86.4820693|02/27/2008|07/14/2018
2396776|Town of Montezuma|Civil|50652|C1|||18|IN|1|121|Parke|39.7910491|-87.3694229|02/27/2008|07/14/2018
2396777|Town of Montgomery|Civil|50688|C1|||18|IN|1|027|Daviess|38.6650138|-87.04719|02/27/2008|07/14/2018
2396778|Town of Mooreland|Civil|50940|C1|||18|IN|1|065|Henry|39.9974053|-85.2513348|02/27/2008|07/14/2018
2396779|Town of Moores Hill|Civil|50958|C1|||18|IN|1|029|Dearborn|39.1133557|-85.0888|02/27/2008|07/14/2018
2396780|Town of Mooresville|Civil|50976|C1|||18|IN|1|109|Morgan|39.6038551|-86.3674169|02/27/2008|07/14/2018
2396781|Town of Morgantown|Civil|51102|C1|||18|IN|1|109|Morgan|39.3728909|-86.258605|02/27/2008|07/14/2018
2396782|Town of Morocco|Civil|51138|C1|||18|IN|1|111|Newton|40.944536|-87.4502796|02/27/2008|07/13/2018
2396783|Town of Morristown|Civil|51192|C1|||18|IN|1|145|Shelby|39.6737906|-85.7050549|02/27/2008|07/13/2018
2396786|Town of Mount Auburn|Civil|51318|C1|||18|IN|1|177|Wayne|39.8122568|-85.1905658|02/27/2008|07/14/2018
2396787|Town of Mount Ayr|Civil|51336|C1|||18|IN|1|111|Newton|40.9522889|-87.2989562|02/27/2008|07/13/2018
2396788|Town of Mount Carmel|Civil|51354|C1|||18|IN|1|047|Franklin|39.40761|-84.8754782|02/27/2008|07/14/2018
2396789|Town of Mount Etna|Civil|51408|C1|||18|IN|1|069|Huntington|40.7410798|-85.5618595|02/27/2008|07/14/2018
2396792|Town of Mount Summit|Civil|51714|C1|||18|IN|1|065|Henry|40.0034648|-85.3861308|02/27/2008|07/14/2018
2396793|Town of Mulberry|Civil|51840|C1|||18|IN|1|023|Clinton|40.3458172|-86.6674546|02/27/2008|07/13/2018
2396794|Town of Munster|Civil|51912|C1|||18|IN|1|089|Lake|41.5469034|-87.5040443|02/27/2008|07/14/2018
2396796|Town of Napoleon|Civil|52002|C1|||18|IN|1|137|Ripley|39.2040259|-85.3274753|02/27/2008|07/13/2018
2396797|Town of Nashville|Civil|52038|C1|||18|IN|1|013|Brown|39.209591|-86.2416788|02/27/2008|07/14/2018
2396798|Town of New Amsterdam|Civil|52398|C1|||18|IN|1|061|Harrison|38.1019557|-86.2756989|02/27/2008|07/13/2018
2396800|Town of New Carlisle|Civil|52704|C1|||18|IN|1|141|St. Joseph|41.6981298|-86.470847|02/27/2008|07/14/2018
2396801|Town of New Chicago|Civil|52776|C1|||18|IN|1|089|Lake|41.5587249|-87.2718093|02/27/2008|07/14/2018
2396802|Town of New Harmony|Civil|52974|C1|||18|IN|1|129|Posey|38.1290146|-87.9307967|02/27/2008|07/13/2018
2396803|Town of New Market|Civil|53262|C1|||18|IN|1|107|Montgomery|39.9526234|-86.9215867|02/27/2008|07/14/2018
2396804|Town of New Middletown|Civil|53298|C1|||18|IN|1|061|Harrison|38.1644595|-86.0510118|02/27/2008|07/14/2018
2396805|Town of New Palestine|Civil|53352|C1|||18|IN|1|059|Hancock|39.7255032|-85.8960107|02/27/2008|07/14/2018
2396806|Town of New Pekin|Civil|53388|C1|||18|IN|1|175|Washington|38.5029042|-86.015197|02/27/2008|07/14/2018
2396807|Town of New Point|Civil|53478|C1|||18|IN|1|031|Decatur|39.3098035|-85.3278519|02/27/2008|07/14/2018
2396808|Town of New Richmond|Civil|53532|C1|||18|IN|1|107|Montgomery|40.1943109|-86.9777739|02/27/2008|07/14/2018
2396809|Town of New Ross|Civil|53550|C1|||18|IN|1|107|Montgomery|39.9646884|-86.7145743|02/27/2008|07/13/2018
2396810|Town of New Whiteland|Civil|53874|C1|||18|IN|1|081|Johnson|39.5617734|-86.0994003|02/27/2008|07/14/2018
2396811|Town of Newberry|Civil|52524|C1|||18|IN|1|055|Greene|38.9237412|-87.0190359|02/27/2008|07/14/2018
2396812|Town of Newburgh|Civil|52650|C1|||18|IN|1|173|Warrick|37.9494119|-87.4051889|02/27/2008|07/14/2018
2396813|Town of Newport|Civil|53496|C1|||18|IN|1|165|Vermillion|39.8840583|-87.4071353|02/27/2008|07/14/2018
2396815|Town of Newtown|Civil|53694|C1|||18|IN|1|045|Fountain|40.2044064|-87.1482387|02/27/2008|07/14/2018
2396819|Town of North Crows Nest|Civil|54612|C1|||18|IN|1|097|Marion|39.8660789|-86.1624661|02/27/2008|07/14/2018
2396820|Town of North Judson|Civil|54900|C1|||18|IN|1|149|Starke|41.2160763|-86.7770054|02/27/2008|07/14/2018
2396821|Town of North Liberty|Civil|54918|C1|||18|IN|1|141|St. Joseph|41.5325395|-86.4279535|02/27/2008|07/13/2018
2396822|Town of North Manchester|Civil|54954|C1|||18|IN|1|169|Wabash|41.0044073|-85.7750483|02/27/2008|07/13/2018
2396823|Town of North Salem|Civil|55080|C1|||18|IN|1|063|Hendricks|39.8595936|-86.6444291|02/27/2008|07/14/2018
2396824|Town of North Webster|Civil|55134|C1|||18|IN|1|085|Kosciusko|41.3240076|-85.6978543|02/27/2008|07/13/2018
2396827|Town of Oaktown|Civil|55800|C1|||18|IN|1|083|Knox|38.8716748|-87.4411644|02/27/2008|07/14/2018
2396828|Town of Odon|Civil|56052|C1|||18|IN|1|027|Daviess|38.8424317|-86.9893168|02/27/2008|07/14/2018
2396829|Town of Ogden Dunes|Civil|56088|C1|||18|IN|1|127|Porter|41.6284528|-87.1928617|02/27/2008|07/13/2018
2396831|Town of Oldenburg|Civil|56286|C1|||18|IN|1|047|Franklin|39.3386851|-85.2039624|02/27/2008|07/13/2018
2396833|Town of Onward|Civil|56664|C1|||18|IN|1|017|Cass|40.6945664|-86.1952|02/27/2008|07/14/2018
2396834|Town of Oolitic|Civil|56682|C1|||18|IN|1|093|Lawrence|38.8924962|-86.5252396|02/27/2008|07/14/2018
2396835|Town of Orestes|Civil|56952|C1|||18|IN|1|095|Madison|40.2693046|-85.7277203|02/27/2008|07/13/2018
2396836|Town of Orland|Civil|57006|C1|||18|IN|1|151|Steuben|41.7305567|-85.1723656|02/27/2008|07/14/2018
2396837|Town of Orleans|Civil|57024|C1|||18|IN|1|117|Orange|38.6615297|-86.4516393|02/27/2008|07/14/2018
2396838|Town of Osceola|Civil|57114|C1|||18|IN|1|141|St. Joseph|41.6647052|-86.0787514|02/27/2008|07/14/2018
2396839|Town of Osgood|Civil|57132|C1|||18|IN|1|137|Ripley|39.129151|-85.2920016|02/27/2008|07/14/2018
2396840|Town of Ossian|Civil|57168|C1|||18|IN|1|179|Wells|40.8769355|-85.1682635|02/27/2008|07/14/2018
2396841|Town of Otterbein|Civil|57258|C1|||18|IN|1|157|Tippecanoe|40.4886574|-87.0935572|02/27/2008|07/13/2018
2396841|Town of Otterbein|Civil|57258|C1|||18|IN|2|007|Benton|40.4886574|-87.0935572|02/27/2008|07/13/2018
2396843|Town of Owensville|Civil|57528|C1|||18|IN|1|051|Gibson|38.2718789|-87.6918652|02/27/2008|07/14/2018
2396844|Town of Oxford|Civil|57546|C1|||18|IN|1|007|Benton|40.5220923|-87.2483878|02/27/2008|07/14/2018
2396845|Town of Palmyra|Civil|57726|C1|||18|IN|1|061|Harrison|38.4081213|-86.1086407|02/27/2008|07/14/2018
2396846|Town of Paoli|Civil|57780|C1|||18|IN|1|117|Orange|38.5571549|-86.4699251|02/27/2008|07/14/2018
2396847|Town of Paragon|Civil|57870|C1|||18|IN|1|109|Morgan|39.3946993|-86.5627732|02/27/2008|07/14/2018
2396848|Town of Parker City|Civil|57978|C1|||18|IN|1|135|Randolph|40.1897964|-85.2038783|02/27/2008|07/13/2018
2396850|Town of Patoka|Civil|58320|C1|||18|IN|1|051|Gibson|38.4012055|-87.5875504|02/27/2008|07/13/2018
2396851|Town of Patriot|Civil|58392|C1|||18|IN|1|155|Switzerland|38.8366008|-84.8293342|02/27/2008|07/14/2018
2396852|Town of Pendleton|Civil|58662|C1|||18|IN|1|095|Madison|40.0051096|-85.7691743|02/27/2008|07/14/2018
2396853|Town of Pennville|Civil|58788|C1|||18|IN|1|075|Jay|40.4919082|-85.1467026|02/27/2008|07/14/2018
2396854|Town of Perrysville|Civil|59238|C1|||18|IN|1|165|Vermillion|40.0531995|-87.4359682|02/27/2008|07/13/2018
2396856|Town of Pierceton|Civil|59598|C1|||18|IN|1|085|Kosciusko|41.1991697|-85.7031936|02/27/2008|07/14/2018
2396857|Town of Pine Village|Civil|60084|C1|||18|IN|1|171|Warren|40.4494993|-87.2534511|02/27/2008|07/14/2018
2396858|Town of Pittsboro|Civil|60192|C1|||18|IN|1|063|Hendricks|39.8675598|-86.464534|02/27/2008|07/14/2018
2396859|Town of Plainfield|Civil|60246|C1|||18|IN|1|063|Hendricks|39.695728|-86.3706159|02/27/2008|07/14/2018
2396860|Town of Plainville|Civil|60264|C1|||18|IN|1|027|Daviess|38.8048322|-87.1516405|02/27/2008|07/13/2018
2396862|Town of Poneto|Civil|61020|C1|||18|IN|1|179|Wells|40.6567582|-85.2224357|02/27/2008|07/14/2018
2396863|Town of Porter|Civil|61164|C1|||18|IN|1|127|Porter|41.6274553|-87.0797498|02/27/2008|07/14/2018
2396864|Town of Poseyville|Civil|61416|C1|||18|IN|1|129|Posey|38.1699352|-87.7833148|02/27/2008|07/13/2018
2396865|Town of Pottawattamie Park|Civil|61470|C1|||18|IN|1|091|LaPorte|41.7232899|-86.8671378|02/27/2008|07/14/2018
2396867|Town of Princes Lakes|Civil|62028|C1|||18|IN|1|081|Johnson|39.3515868|-86.1100098|02/27/2008|07/14/2018
2396871|Town of Redkey|Civil|63450|C1|||18|IN|1|075|Jay|40.3480755|-85.1523989|02/27/2008|07/14/2018
2396873|Town of Remington|Civil|63756|C1|||18|IN|1|073|Jasper|40.7651483|-87.1552948|02/27/2008|07/14/2018
2396875|Town of Reynolds|Civil|63918|C1|||18|IN|1|181|White|40.7491956|-86.8742798|02/27/2008|07/13/2018
2396878|Town of Ridgeville|Civil|64422|C1|||18|IN|1|135|Randolph|40.292028|-85.0284117|02/27/2008|07/14/2018
2396879|Town of Riley|Civil|64512|C1|||18|IN|1|167|Vigo|39.389765|-87.3002123|02/27/2008|07/14/2018
2396881|Town of River Forest|Civil|64728|C1|||18|IN|1|095|Madison|40.1106742|-85.7292188|02/27/2008|07/13/2018
2396883|Town of Roachdale|Civil|64980|C1|||18|IN|1|133|Putnam|39.8491681|-86.8004705|02/27/2008|07/14/2018
2396884|Town of Roann|Civil|64998|C1|||18|IN|1|169|Wabash|40.9110665|-85.9244761|02/27/2008|07/13/2018
2396885|Town of Roanoke|Civil|65016|C1|||18|IN|1|069|Huntington|40.9639696|-85.3760746|02/27/2008|07/13/2018
2396886|Town of Rockville|Civil|65520|C1|||18|IN|1|121|Parke|39.7664581|-87.2294655|02/27/2008|07/13/2018
2396887|Town of Rocky Ripple|Civil|65556|C1|||18|IN|1|097|Marion|39.8484031|-86.1731273|02/27/2008|07/14/2018
2396888|Town of Rome City|Civil|65808|C1|||18|IN|1|113|Noble|41.4892283|-85.3609851|02/27/2008|07/14/2018
2396889|Town of Rosedale|Civil|65934|C1|||18|IN|1|121|Parke|39.622461|-87.281589|02/27/2008|07/14/2018
2396890|Town of Roseland|Civil|65988|C1|||18|IN|1|141|St. Joseph|41.7176916|-86.2506484|02/27/2008|07/13/2018
2396891|Town of Rossville|Civil|66150|C1|||18|IN|1|023|Clinton|40.41997|-86.5954751|02/27/2008|07/13/2018
2396892|Town of Royal Center|Civil|66222|C1|||18|IN|1|017|Cass|40.8643484|-86.499893|02/27/2008|07/14/2018
2396894|Town of Russellville|Civil|66510|C1|||18|IN|1|133|Putnam|39.8569542|-86.9832308|02/27/2008|07/14/2018
2396895|Town of Russiaville|Civil|66546|C1|||18|IN|1|067|Howard|40.4185554|-86.2731109|02/27/2008|07/14/2018
2396897|Town of Saint Joe|Civil|66834|C1|||18|IN|1|033|DeKalb|41.3146634|-84.9011151|02/27/2008|07/13/2018
2396898|Town of Saint John|Civil|66852|C1|||18|IN|1|089|Lake|41.44304|-87.4699336|02/27/2008|07/14/2018
2396899|Town of Saint Leon|Civil|66978|C1|||18|IN|1|029|Dearborn|39.2935148|-84.9641071|02/27/2008|07/13/2018
2396900|Town of Saint Paul|Civil|67212|C1|||18|IN|1|031|Decatur|39.4278623|-85.6287174|02/27/2008|07/14/2018
2396900|Town of Saint Paul|Civil|67212|C1|||18|IN|2|145|Shelby|39.4278623|-85.6287174|02/27/2008|07/14/2018
2396902|Town of Salamonia|Civil|67302|C1|||18|IN|1|075|Jay|40.3817669|-84.8658747|02/27/2008|07/14/2018
2396903|Town of Saltillo|Civil|67626|C1|||18|IN|1|175|Washington|38.6662328|-86.2974961|02/27/2008|07/14/2018
2396904|Town of Sandborn|Civil|67698|C1|||18|IN|1|083|Knox|38.8967763|-87.1846111|02/27/2008|07/14/2018
2396905|Town of Santa Claus|Civil|68022|C1|||18|IN|1|147|Spencer|38.1167972|-86.9293054|02/27/2008|07/14/2018
2396906|Town of Saratoga|Civil|68058|C1|||18|IN|1|135|Randolph|40.2368184|-84.9158381|02/27/2008|07/14/2018
2396907|Town of Schererville|Civil|68220|C1|||18|IN|1|089|Lake|41.486991|-87.4444294|02/27/2008|07/14/2018
2396908|Town of Schneider|Civil|68238|C1|||18|IN|1|089|Lake|41.1928612|-87.4461962|02/27/2008|07/14/2018
2396910|Town of Seelyville|Civil|68652|C1|||18|IN|1|167|Vigo|39.4936368|-87.266679|02/27/2008|07/13/2018
2396911|Town of Sellersburg|Civil|68670|C1|||18|IN|1|019|Clark|38.4027628|-85.770582|02/27/2008|07/13/2018
2396912|Town of Dunreith|Civil|19162|C1|||18|IN|1|065|Henry|39.8028246|-85.4366365|02/27/2008|07/14/2018
2396913|Town of Dupont|Civil|19180|C1|||18|IN|1|077|Jefferson|38.891437|-85.5168791|02/27/2008|07/14/2018
2396914|Town of Dyer|Civil|19270|C1|||18|IN|1|089|Lake|41.4978484|-87.5089254|02/27/2008|07/14/2018
2396916|Town of Earl Park|Civil|19450|C1|||18|IN|1|007|Benton|40.6855579|-87.419932|02/27/2008|07/14/2018
2396917|Town of East Germantown|Civil|19756|C1|||18|IN|1|177|Wayne|39.8131627|-85.1370248|02/27/2008|07/14/2018
2396918|Town of Eaton|Civil|20080|C1|||18|IN|1|035|Delaware|40.3219767|-85.359025|02/27/2008|07/14/2018
2396919|Town of Economy|Civil|20152|C1|||18|IN|1|177|Wayne|39.9772963|-85.0868458|02/27/2008|07/14/2018
2396920|Town of Edgewood|Civil|20332|C1|||18|IN|1|095|Madison|40.1032314|-85.7374119|02/27/2008|07/14/2018
2396921|Town of Edinburgh|Civil|20404|C1|||18|IN|1|081|Johnson|39.3510416|-85.9627218|02/27/2008|07/14/2018
2396921|Town of Edinburgh|Civil|20404|C1|||18|IN|2|145|Shelby|39.3510416|-85.9627218|02/27/2008|07/14/2018
2396921|Town of Edinburgh|Civil|20404|C1|||18|IN|3|005|Bartholomew|39.3510416|-85.9627218|02/27/2008|07/14/2018
2396922|Town of Edwardsport|Civil|20458|C1|||18|IN|1|083|Knox|38.8125195|-87.2512715|02/27/2008|07/14/2018
2396923|Town of Elberfeld|Civil|20638|C1|||18|IN|1|173|Warrick|38.1616504|-87.448155|02/27/2008|07/14/2018
2396924|Town of Elizabeth|Civil|20674|C1|||18|IN|1|061|Harrison|38.1240548|-85.9738546|02/27/2008|07/13/2018
2396925|Town of Elizabethtown|Civil|20692|C1|||18|IN|1|005|Bartholomew|39.1350791|-85.8124379|02/27/2008|07/13/2018
2396926|Town of Ellettsville|Civil|20800|C1|||18|IN|1|105|Monroe|39.2322681|-86.6238271|02/27/2008|07/14/2018
2396927|Town of Elnora|Civil|20998|C1|||18|IN|1|027|Daviess|38.8761364|-87.084845|02/27/2008|07/14/2018
2396928|Town of English|Civil|21214|C1|||18|IN|1|025|Crawford|38.3407638|-86.4591548|02/27/2008|07/14/2018
2396930|Town of Etna Green|Civil|21502|C1|||18|IN|1|085|Kosciusko|41.2755914|-86.0459836|02/27/2008|07/13/2018
